Product_Title,Price,Shop_Name,URL,Image_Url,Product_Code,Category_Id
Sapphire Radeon RX 590 Nitro+ OC Amd 50 Gold Edition 8GB Graphics Card,24300 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/sapphire-rx-590-8gb-gddr5-nitro-oc-gold-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Sapphire/RX%20570/techlandbd-sapphire-rx-590-8gb-gddr5-nitro-oc-gold-200x200.jpg,1,1
SAPPHIRE PULSE RADEON RX 570 8GB Graphics Card,16500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/sapphire-pulse-radeon-rx-570-8g-gddr5-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Sapphire/RX%20570/Plus%20RX570%208G/SAPPHIRE-PULSE-RADEON-RX-570-8G-GDDR5-GRAPHICS-CARD-200x200.jpg,1,1
Colorful iGame GeForce GTX 1660 Ultra 6GB Graphics Card,22500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/colorful-igame-gtx-1660-ultra-6g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Colorful/GTX%201660/Ultra%206G/techlandbd-GTX-1660-Ultra-6G-8-200x200.jpg,1,1
GIGABYTE GeForce GTX 1650 OC 4GB Graphics Card,17200 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-geforce-gtx-1650-oc-4g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/GTX1650/Tceshlandbd-GeForce-GTX-1650-OC-4G-Graphics-Card-6-200x200.png,1,1
GIGABYTE GeForce GTX 1650 WINDFORCE OC 4GB Graphics Card,18500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-geforce-gtx-1650-windforce-oc-4g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/GTX1650/Techlandbd-GiGabyte-GeForce-GTX-1650-WINDFORCE-OC-4G-200x200.png,1,1
GIGABYTE GeForce GTX 1650 GAMING OC 4GB Graphics Card,20400 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-geforce-gtx-1650-gaming-oc-4g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/GTX1650/techlandbd-gigabyte-gtx-1650-gaming-oc-4g-200x200.png,1,1
ZOTAC GAMING GeForce GTX 1650 OC 4GB Graphics Card,13800 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-geforce-gtx-1650-oc,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/techlandbd-zotac-geforce-gtx-1650-oc-200x200.jpg,1,1
ZOTAC GAMING GeForce RTX 2080 Ti Twin Fan 11GB Graphics Card,91500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-rtx-2080-ti-twin-fan-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/techlandbd-zotac-rtx-2080-ti-200x200.jpg,1,1
ZOTAC GAMING GeForce RTX 2070 AMP Extreme 8GB Graphics card,54000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-rtx-2070-amp-extreme,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/techlandbd-zotac-rtx-2070-amp-extreme-1-offer-200x200.jpg,1,1
ZOTAC GAMING GeForce RTX 2070 OC Mini 8GB Graphics card,48999 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-rtx-2070-oc-mini-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/techlandbd-zotac-rtx-2070-oc-mini-offer-200x200.jpg,1,1
ZOTAC GAMING GeForce RTX 2070 Mini 8GB Graphics card,43300 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-rtx-2070-mini-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/2070/ZOTAC-GAMING-GeForce-RTX-2070-MINI-Graphics-card-200x200.jpg,1,1
Gigabyte GeForce GTX 1660 GAMING OC 6GB Graphics Card,25500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-geforce-c-gg-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/1060/techlandbd-Gigabyte-GTX-1660-GAMING-OC-6G-200x200.png,1,1
Gigabyte GeForce GTX 1660 OC 6G Graphics Card,22800 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-gtx-1660oc-6g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/techlandbd-geigabyte-gtx-1660-oc-6g-200x200.png,1,1
MSI GeForce GTX 1660 VENTUS XS OC 6GB Graphics card,23500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-geforce-gtx-1660-ventus-xs-6g-oc-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/1660/techlandbd-GeForce-GTX-1660-VENTUS-XS-6G-200x200w.png,1,1
MSI GeForce GTX 1660 GAMING X 6GB Graphics Card,25800 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-geforce-gtx-1660-gaming-x-6g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/techlandbd-GeForce-GTX-1660-GAMING-X-6G-200x200w.png,1,1
ZOTAC GAMING GeForce GTX 1660 AMP 6GB Graphics card,23500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-geforce-gtx-1660-amp-6gb-gddr5-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/Techlandbd-zotac-gaming-geforce-gtx-1660-amp-6gb-gddr5-offer-200x200.jpg,1,1
MSI GeForce GTX 1660 Ti VENTUS XS OC 6GB Graphics card,28200 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-geforce-gtx-1660-ti-ventus-xs-6g-oc-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/Techlandbd-GeForce-GTX-1660-Ti-VENTUS-XS-6G-OC-200x200w.png,1,1
MSI GeForce RTX 2060 VENTUS XS OC 6GB Graphics Card,37999 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-rtx-2060-ventus-xs-6g-oc-v1-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/techlandbd-msi-rtx-2060-ventus-xs-6g-oc-v1-200x200w.png,1,1
MSI GeForce RTX 2080 VENTUS Gaming 8GB Graphics Card,77500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-msi-geforce-rtx-2080-ventus-8g-v2-graphics-card ,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/techlandbd-geforce-rtx-2080-ventus-8g-v2-200x200w.png,1,1
CoolerMaster Vertical Graphics Card Holder Kit,3800 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/coolermaster-vertical-graphics-card-holder-kit,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Others/techlandbd-vertical-graphics-card-holder-kit-1-200x200w.jpg,1,1
