Product_Title,Price,Shop_Name,URL,Image_Url,Product_Code,Category_Id
MSI GEFORCE RTX 2060 SUPER VENTUS OC 8GB GDDR6 GRA ...,46500,RYANS,https://ryanscomputers.com/detail/msi-geforce-rtx-2060-super-ventus-oc-8gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-geforce-rtx-2060-super-ventus-oc-8gb-gddr6-11570277839.jpg,1,1
ZOTAC GAMING GEFORCE RTX 2060 SUPER AMP EXTREME 8G ...,47000,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-rtx-2060-super-amp-extreme-8gb-gddr6-graphics-card-zt-t20610b-10p,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-rtx-2060-super-amp-extreme-11571746994.jpg,1,1
ASUS TUF GAMING X3 RADEON RX 5700 XT OC EDITION 8G ...,48300,RYANS,https://ryanscomputers.com/detail/asus-tuf-gaming-x3-radeon-rx-5700-xt-oc-edition-8gb-gddr6-graphics-card-tuf-3-rx5700xt-o8g-gaming,https://ryanscomputers.com/storage/products/small/asus-tuf-gaming-x3-radeon-rx-5700-xt-oc-edition-11575204700.jpg,1,1
MSI GEFORCE RTX 2060 SUPER GAMING X 8GB GDDR6 GRAP ...,50000,RYANS,https://ryanscomputers.com/detail/msi-geforce-rtx-2060-super-gaming-x-8gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-geforce-rtx-2060-super-gaming-x-8gb-gddr6-11573291258.jpg,1,1
ZOTAC GAMING GEFORCE RTX 2070 SUPER TWIN FAN 8GB G ...,53300,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-rtx-2070-super-twin-fan-8gb-gddr6-graphics-card-zt-t20710f-10p,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-rtx-2070-super-twin-fan-8gb-11563690621.png,1,1
ZOTAC GAMING GEFORCE RTX 2070 SUPER AMP 8GB GDDR6 ...,55000,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-rtx-2070-super-amp-8gb-gddr6-graphics-card-zt-t20710d-10p,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-rtx-2070-super-amp-8gb-gddr6-11563690122.png,1,1
MSI GEFORCE RTX 2070 VENTUS 8GB GDDR6 GRAPHICS CAR ...,55900,RYANS,https://ryanscomputers.com/detail/msi-geforce-rtx-2070-ventus-8gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-geforce-rtx-2070-ventus-8gb-gddr6-graphics-11558247249.png,1,1
COLORFUL GEFORCE RTX 2080 CH 8GB GDDR6 GRAPHICS CA ...,63000,RYANS,https://ryanscomputers.com/detail/colorful-geforce-rtx-2080-ch-8gb-gddr6-graphics-card-212327108002,https://ryanscomputers.com/storage/products/small/colorful-geforce-rtx-2080-ch-8gb-gddr6-graphics-21552731308.jpg,1,1
MSI RTX 2070 SUPER GAMING X TRIO 8GB GDDR6 GRAPHIC ...,63900,RYANS,https://ryanscomputers.com/detail/msi-rtx-2070-super-gaming-x-trio-8gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-rtx-2070-super-gaming-x-trio-8gb-gddr6-11567420529.jpg,1,1
ASUS ROG STRIX GEFORCE RTX 2070 OC 8GB GDDR6 GRAPH ...,69800,RYANS,https://ryanscomputers.com/detail/asus-rog-strix-geforce-rtx-2070-oc-8gb-gddr6-graphics-card-rog-strix-rtx2070-o8g-gaming,https://ryanscomputers.com/storage/products/small/asus-rog-strix-geforce-rtx-2070-oc-8gb-gddr6-11546403785.jpg,1,1
COLORFUL IGAME GEFORCE RTX 2080 ADVANCED OC 8GB GD ...,72800,RYANS,https://ryanscomputers.com/detail/colorful-igame-geforce-rtx-2080-advanced-oc-8gb-gddr6-graphics-card-212326108805,https://ryanscomputers.com/storage/products/small/colorful-igame-geforce-rtx-2080-advanced-oc-8gb-11556429252.jpg,1,1
ZOTAC GAMING GEFORCE RTX 2080 SUPER TWIN FAN 8GB G ...,74000,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-rtx-2080-super-twin-fan-8gb-gddr6-graphics-card-zt-t20820f-10p,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-rtx-2080-super-twin-fan-8gb-11571747370.jpg,1,1
GIGABYTE GEFORCE RTX 2080 GAMING OC WHITE 8G 8GB G ...,75800,RYANS,https://ryanscomputers.com/detail/gigabyte-geforce-rtx-2080-gaming-oc-white-8g-8gb-gddr6-graphics-card-gv-n2080gamingoc-white-8gc,https://ryanscomputers.com/storage/products/small/gigabyte-geforce-rtx-2080-gaming-oc-white-8gb-11548574779.jpg,1,1
MSI GEFORCE RTX 2080 VENTUS 8G V2 8GB GDDR6 GRAPHI ...,77500,RYANS,https://ryanscomputers.com/detail/msi-geforce-rtx-2080-ventus-8g-v2-8gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-geforce-rtx-2080-ventus-8g-v2-8gb-gddr6-11556445420.jpg,1,1
ZOTAC GAMING GEFORCE RTX 2080 SUPER AMP EXTREME 8G ...,79500,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-rtx-2080-super-amp-extreme-8gb-gddr6-graphics-card-zt-t20820b-10p,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-rtx-2080-super-amp-extreme-11578740141.jpg,1,1
GIGABYTE AORUS GEFORCE RTX 2080 XTREME 8GB GDDR6 G ...,81500,RYANS,https://ryanscomputers.com/detail/gigabyte-aorus-geforce-rtx-2080-xtreme-8gb-gddr6-graphics-card-gv-n2080aorus-x-8gc,https://ryanscomputers.com/storage/products/small/gigabyte-aorus-geforce-rtx-2080-xtreme-8gb-gddr6-11548574891.jpg,1,1
MSI GEFORCE RTX 2080 SUPER VENTUS XS OC 8GB GDDR6 ...,81800,RYANS,https://ryanscomputers.com/detail/msi-geforce-rtx-2080-super-ventus-xs-oc-8gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-geforce-rtx-2080-super-ventus-xs-oc-8gb-gddr6-11576394435.jpg,1,1
ZOTAC GAMING GEFORCE RTX 2080 8GB GDDR6 GRAPHICS C ...,86000,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-rtx-2080-8gb-gddr6-graphics-card-zt-t20800a-10p,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-rtx-2080-8gb-gddr6-graphics-11548574987.jpg,1,1
ASUS ROG STRIX GEFORCE RTX 2080 SUPER OC EDITION 8 ...,92000,RYANS,https://ryanscomputers.com/detail/asus-rog-strix-geforce-rtx-2080-super-oc-edition-8gb-gddr6-graphics-card-rog-strix-rtx2080s-o8g-gaming,https://ryanscomputers.com/storage/products/small/asus-rog-strix-geforce-rtx-2080-super-oc-edition-11569762376.jpg,1,1
ZOTAC GAMING GEFORCE RTX 2080 TI AMP 11GB GDDR6 GR ...,126000,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-rtx-2080-ti-amp-11gb-gddr6-graphics-card-zt-t20810d-10p,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-rtx-2080-ti-amp-11gb-gddr6-11551616175.jpg,1,1
ASUS ROG STRIX GEFORCE RTX 2080 TI OC EDITION 11GB ...,152000,RYANS,https://ryanscomputers.com/detail/asus-rog-strix-geforce-rtx-2080-ti-oc-edition-11gb-gddr6-graphics-card-rog-strix-rtx2080ti-o11g-gaming,https://ryanscomputers.com/storage/products/small/asus-rog-strix-geforce-rtx-2080-ti-oc-edition-11557648374.png,1,1
